Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Midcap 150,01-04-2016,-,-,-,4209.39,21.46,0.51,185666213,2923.27,27.45,2.25,1.26
Nifty Midcap 150,04-04-2016,-,-,-,4222.04,12.65,0.30,153056075,2675.39,27.56,2.26,1.25
Nifty Midcap 150,05-04-2016,-,-,-,4156.08,-65.96,-1.56,197122240,3306.64,27.13,2.22,1.27
Nifty Midcap 150,06-04-2016,-,-,-,4175.93,19.85,0.48,158524822,2826.74,27.26,2.23,1.27
Nifty Midcap 150,07-04-2016,-,-,-,4153.55,-22.37,-0.54,194984583,2787.36,27.09,2.22,1.27
Nifty Midcap 150,08-04-2016,-,-,-,4178.77,25.22,0.61,172231253,2917.34,27.25,2.23,1.27
Nifty Midcap 150,11-04-2016,-,-,-,4214.86,36.08,0.86,172725785,3369.37,27.49,2.25,1.26
Nifty Midcap 150,12-04-2016,-,-,-,4256.36,41.51,0.98,174211821,3705.32,27.76,2.27,1.25
Nifty Midcap 150,13-04-2016,-,-,-,4308.77,52.41,1.23,179877571,3305.15,28.10,2.30,1.23
Nifty Midcap 150,18-04-2016,-,-,-,4356.74,47.97,1.11,188852160,3146.76,28.44,2.33,1.22
Nifty Midcap 150,20-04-2016,-,-,-,4381.11,24.37,0.56,262162500,3884.56,28.60,2.34,1.21
Nifty Midcap 150,21-04-2016,-,-,-,4353.06,-28.05,-0.64,197410422,3303.48,28.36,2.32,1.22
Nifty Midcap 150,22-04-2016,-,-,-,4352.35,-0.71,-0.02,154920337,2736.00,28.33,2.32,1.22
Nifty Midcap 150,25-04-2016,-,-,-,4342.72,-9.63,-0.22,168115793,2829.63,28.25,2.32,1.23
Nifty Midcap 150,26-04-2016,-,-,-,4379.03,36.31,0.84,187935522,3162.99,28.49,2.34,1.22
Nifty Midcap 150,27-04-2016,-,-,-,4384.85,5.82,0.13,165339513,2937.86,28.48,2.34,1.22
Nifty Midcap 150,28-04-2016,-,-,-,4331.10,-53.74,-1.23,256192319,4145.94,28.13,2.31,1.23
Nifty Midcap 150,29-04-2016,-,-,-,4333.41,2.30,0.05,233778322,3180.24,27.88,2.31,1.23
Nifty Midcap 150,02-05-2016,-,-,-,4350.66,17.25,0.40,209928592,2853.74,27.89,2.32,1.22
Nifty Midcap 150,03-05-2016,-,-,-,4329.76,-20.90,-0.48,208205845,3596.93,27.76,2.31,1.23
Nifty Midcap 150,04-05-2016,-,-,-,4290.67,-39.10,-0.90,224017988,3646.63,28.46,2.29,1.24
Nifty Midcap 150,05-05-2016,-,-,-,4277.18,-13.48,-0.31,168705834,3116.68,27.90,2.28,1.25
Nifty Midcap 150,06-05-2016,-,-,-,4282.43,5.25,0.12,192558682,2791.11,27.94,2.28,1.24
Nifty Midcap 150,09-05-2016,-,-,-,4338.41,55.98,1.31,172974779,3268.29,28.14,2.31,1.23
Nifty Midcap 150,10-05-2016,-,-,-,4341.40,2.99,0.07,158575661,2817.03,28.11,2.31,1.23
Nifty Midcap 150,11-05-2016,-,-,-,4330.58,-10.82,-0.25,169589736,3042.33,28.51,2.31,1.23
Nifty Midcap 150,12-05-2016,-,-,-,4360.76,30.19,0.70,150495467,2726.18,28.73,2.32,1.22
Nifty Midcap 150,13-05-2016,-,-,-,4358.04,-2.73,-0.06,200221718,3260.10,28.71,2.32,1.22
Nifty Midcap 150,16-05-2016,-,-,-,4360.80,2.77,0.06,157589885,2783.19,29.41,2.32,1.22
Nifty Midcap 150,17-05-2016,-,-,-,4372.46,11.65,0.27,172914940,3282.55,29.59,2.33,1.22
Nifty Midcap 150,18-05-2016,-,-,-,4381.71,9.25,0.21,164005471,2726.21,30.20,2.34,1.21
Nifty Midcap 150,19-05-2016,-,-,-,4323.81,-57.91,-1.32,166933016,2994.94,29.53,2.30,1.23
Nifty Midcap 150,20-05-2016,-,-,-,4302.80,-21.01,-0.49,147728404,2690.05,29.31,2.29,1.24
Nifty Midcap 150,23-05-2016,-,-,-,4287.66,-15.14,-0.35,164162704,2950.69,29.36,2.29,1.24
Nifty Midcap 150,24-05-2016,-,-,-,4276.91,-10.75,-.25,160984176,3572.14,30.61,2.28,1.24
Nifty Midcap 150,25-05-2016,-,-,-,4321.42,44.5,1.04,152300613,2828.01,30.69,2.3,1.23
Nifty Midcap 150,26-05-2016,-,-,-,4364.73,43.31,1,236338391,3723.1,32.45,2.33,1.22
Nifty Midcap 150,27-05-2016,-,-,-,4400.75,36.02,.83,232143013,3633.04,32.15,2.37,1.2
Nifty Midcap 150,30-05-2016,-,-,-,4427.56,26.81,.61,166831462,2678.14,33.46,2.39,1.19
Nifty Midcap 150,31-05-2016,-,-,-,4421.86,-5.7,-.13,251621860,4165.95,33.37,2.38,1.19
Nifty Midcap 150,01-06-2016,-,-,-,4409.93,-11.92,-.27,171415418,2791.4,34.29,2.38,1.2
Nifty Midcap 150,02-06-2016,-,-,-,4434.73,24.8,.56,147164758,2634.83,34.48,2.39,1.19
Nifty Midcap 150,03-06-2016,-,-,-,4410.84,-23.89,-.54,141731750,2743.37,34.23,2.38,1.2
Nifty Midcap 150,06-06-2016,-,-,-,4424.11,13.27,.3,128784191,2234.48,34.25,2.39,1.19
Nifty Midcap 150,07-06-2016,-,-,-,4459.66,35.55,.8,166132783,2730.11,34.52,2.41,1.19
Nifty Midcap 150,08-06-2016,-,-,-,4487.04,27.37,.61,231772936,2963.43,34.74,2.42,1.18
Nifty Midcap 150,09-06-2016,-,-,-,4478.14,-8.9,-.2,240402723,2989.54,34.67,2.42,1.18
Nifty Midcap 150,10-06-2016,-,-,-,4467.46,-10.68,-.24,227076424,2877.09,34.58,2.4,1.12
Nifty Midcap 150,13-06-2016,-,-,-,4437.77,-29.69,-.66,151201518,2161.21,34.35,2.39,1.12
Nifty Midcap 150,14-06-2016,-,-,-,4466.09,28.32,.64,202517327,2404.75,34.57,2.4,1.12
Nifty Midcap 150,15-06-2016,-,-,-,4491.45,25.35,.57,201722893,2629.9,34.77,2.42,1.11
Nifty Midcap 150,16-06-2016,-,-,-,4467.04,-24.41,-0.54,242416452,3030.90,34.58,2.40,1.12
Nifty Midcap 150,17-06-2016,-,-,-,4480.29,13.24,0.3,204019378,2613.81,34.68,2.41,1.12
Nifty Midcap 150,20-06-2016,-,-,-,4501.53,21.25,0.47,186399531,3096.67,34.83,2.42,1.11
Nifty Midcap 150,21-06-2016,-,-,-,4513.96,12.43,0.28,160497130,2963.49,34.93,2.43,1.11
Nifty Midcap 150,22-06-2016,-,-,-,4495.82,-18.14,-0.40,165624915,2794.76,34.79,2.42,1.11
Nifty Midcap 150,23-06-2016,-,-,-,4498.88,3.06,0.07,154331819,2318.63,34.81,2.42,1.11
Nifty Midcap 150,24-06-2016,-,-,-,4443.61,-55.26,-1.23,260776423,3532.4,34.38,2.39,1.10
Nifty Midcap 150,27-06-2016,-,-,-,4485.90,42.29,0.95,157466667,2562.78,34.71,2.41,1.09
Nifty Midcap 150,28-06-2016,-,-,-,4516.71,30.81,0.69,169176193,2888.69,34.95,2.43,1.09
Nifty Midcap 150,29-06-2016,-,-,-,4567.62,50.91,1.13,167479233,2984.41,35.34,2.46,1.07
Nifty Midcap 150,30-06-2016,-,-,-,4614.30,46.68,1.02,334864015,4719.68,35.71,2.48,1.06
Nifty Midcap 150,01-07-2016,-,-,-,4654.25,39.94,0.87,214331555,3149.11,36.01,2.50,1.05
Nifty Midcap 150,04-07-2016,-,-,-,4693.45,39.20,0.84,204607369,3347,36.32,2.52,1.04
Nifty Midcap 150,05-07-2016,-,-,-,4689.34,-4.11,-0.09,249347788,3409.62,36.29,2.52,1.05
Nifty Midcap 150,07/07/2016,-,-,-,4681.59,-7.75,-0.17,186262571,3187.99,36.23,2.52,1.05
Nifty Midcap 150,08-07-2016,-,-,-,4670.37,-11.22,-.24,161479505,2590.51,36.14,2.51,1.05
Nifty Midcap 150,11-07-2016,-,-,-,4721.97,51.60,1.10,226790319,3035.74,36.54,2.54,1.04
Nifty Midcap 150,12-07-2016,-,-,-,4733.21,11.24,0.24,259938416,3268.66,36.63,2.55,1.04
Nifty Midcap 150,13-07-2016,-,-,-,4699.47,-33.73,-0.71,264603722,3426.56,36.36,2.53,1.04
Nifty Midcap 150,14-07-2016,-,-,-,4722.47,23.00,0.49,219954219,3519.83,36.55,2.54,1.04
Nifty Midcap 150,15-07-2016,-,-,-,4688.28,-34.19,-0.72,182741316,2822.51,36.28,2.52,1.05
Nifty Midcap 150,18-07-2016,-,-,-,4662.15,-26.13,-0.56,173894999,2842.47,36.08,2.51,1.05
Nifty Midcap 150,19-07-2016,-,-,-,4669.09,6.94,0.15,188452038,3050.53,36.13,2.51,1.05
Nifty Midcap 150,20-07-2016,-,-,-,4722.26,53.17,1.14,163491030,3640.07,36.55,2.54,1.04
Nifty Midcap 150,21-07-2016,-,-,-,4706.13,-16.13,-0.34,189716137,4382.04,36.42,2.53,1.04
Nifty Midcap 150,22-07-2016,-,-,-,4753.59,47.46,1.01,224254036,5498.52,36.79,2.56,1.03
Nifty Midcap 150,25-07-2016,-,-,-,4802.21,48.62,1.02,229460290,4233.82,37.16,2.54,1.01
Nifty Midcap 150,26-07-2016,-,-,-,4769.74,-32.46,-0.68,306198351,5435.84,36.91,2.58,0.95
Nifty Midcap 150,27-07-2016,-,-,-,4799.21,29.47,0.62,272807665,4250.15,37.14,2.57,0.96
Nifty Midcap 150,28-07-2016,-,-,-,4825.50,26.29,0.55,303047136,5410.80,37.07,2.59,0.96
Nifty Midcap 150,29-07-2016,-,-,-,4856.94,31.44,0.65,222101854,4818.93,37.31,2.58,0.88
Nifty Midcap 150,01-08-2016,-,-,-,4877.88,20.94,0.43,241475996,4658.98,37.47,2.59,0.88
Nifty Midcap 150,02-08-2016,-,-,-,4848.96,-28.92,-0.59,241361249,4968.67,37.25,2.57,0.89
Nifty Midcap 150,03-08-2016,-,-,-,4789.70,-59.26,-1.22,210458793,4198.16,36.79,2.54,0.90
Nifty Midcap 150,04-08-2016,-,-,-,4817.60,27.90,0.58,217569540,4191.90,37.01,2.56,0.89
Nifty Midcap 150,05-08-2016,-,-,-,4893.47,75.87,1.57,217553464,3851.73,37.59,2.60,0.88
Nifty Midcap 150,08-08-2016,-,-,-,4918.83,25.36,0.52,187003688,4366.46,37.78,2.61,0.87
Nifty Midcap 150,09-08-2016,-,-,-,4902.99,-15.84,-0.32,277746159,5289.49,37.66,2.60,0.88
Nifty Midcap 150,10-08-2016,-,-,-,4849.94,-53.05,-1.08,214739139,4360.78,37.26,2.57,0.88
Nifty Midcap 150,11-08-2016,-,-,-,4854.32,4.38,0.09,185794430,4013.56,37.29,2.56,0.88
Nifty Midcap 150,12-08-2016,-,-,-,4869.96,15.64,0.32,191331010,3551.61,37.41,2.58,0.88
Nifty Midcap 150,16-08-2016,-,-,-,4891.97,22.01,0.45,179420024,3870.73,37.58,2.59,0.87
Nifty Midcap 150,17-08-2016,-,-,-,4916.99,25.02,0.51,177757320,3978.19,37.77,2.60,0.87
Nifty Midcap 150,18-08-2016,-,-,-,4961.45,44.46,0.90,184166199,4314.53,38.11,2.63,0.86
Nifty Midcap 150,19-08-2016,-,-,-,4995.15,33.70,0.68,203444728,4223.63,38.37,2.64,0.86
Nifty Midcap 150,22-08-2016,-,-,-,4963.33,-31.83,-0.64,159194620,3737.36,38.13,2.63,0.86
Nifty Midcap 150,23-08-2016,-,-,-,4958.92,-4.41,-0.09,169688678,3871.83,40.32,2.62,0.86
Nifty Midcap 150,24-08-2016,-,-,-,4981.79,22.87,0.46,158744357,3528.49,40.50,2.64,0.86
Nifty Midcap 150,25-08-2016,-,-,-,4971.17,-10.62,-0.21,416563170,6189.18,40.42,2.63,0.86
Nifty Midcap 150,26-08-2016,-,-,-,4976.88,5.71,0.11,231691792,4360.31,41.75,2.61,0.86
Nifty Midcap 150,29-08-2016,-,-,-,4999.12,22.25,0.45,184336694,3443.93,41.94,2.62,0.85
Nifty Midcap 150,30-08-2016,-,-,-,5057.97,58.85,1.18,217431612,4328.59,43.09,2.65,0.84
Nifty Midcap 150,31-08-2016,-,-,-,5069.12,11.15,0.22,280146417,4437.39,43.18,2.65,0.84
Nifty Midcap 150,01-09-2016,-,-,-,5045.49,-23.63,-0.47,204561118,3663.17,42.98,2.64,0.84
Nifty Midcap 150,02-09-2016,-,-,-,5071.84,26.35,0.52,141393695,3989.88,43.20,2.65,0.84
Nifty Midcap 150,06-09-2016,-,-,-,5138.06,66.22,1.31,184243233,4035.38,43.77,2.69,0.83
Nifty Midcap 150,07-09-2016,-,-,-,5145.90,7.84,0.15,268054176,4920.07,43.93,2.69,0.82
Nifty Midcap 150,08-09-2016,-,-,-,5181.09,35.19,0.68,291058287,4342.09,44.23,2.70,0.82
Nifty Midcap 150,09-09-2016,-,-,-,5149.60,-31.49,-0.61,300452174,4587.38,43.96,2.69,0.82
Nifty Midcap 150,12-09-2016,-,-,-,5012.48,-137.12,-2.66,222013646,3787.28,43.42,2.62,0.85
Nifty Midcap 150,14-09-2016,-,-,-,5072.46,59.98,1.20,238450323,4643.60,43.94,2.65,0.84
Nifty Midcap 150,15-09-2016,-,-,-,5077.8,5.34,0.11,219418217,4204.11,43.98,2.65,0.83
Nifty Midcap 150,16-09-2016,-,-,-,5076.71,-1.09,-0.02,310385920,6885.35,43.97,2.64,0.84
Nifty Midcap 150,19-09-2016,-,-,-,5100.53,23.83,0.47,163649622,3827.19,44.18,2.66,0.84
Nifty Midcap 150,20-09-2016,-,-,-,5077.45,-23.09,-0.45,159746796,3996.46,43.93,2.64,0.84
Nifty Midcap 150,21-09-2016,-,-,-,5080.46,3.01,0.06,155999943,4009.47,43.91,2.65,0.84
Nifty Midcap 150,22-09-2016,-,-,-,5139.08,58.62,1.15,194908347,4453.99,44.88,2.68,0.83
Nifty Midcap 150,23-09-2016,-,-,-,5152.38,13.29,0.26,197659386,5367.35,44.99,2.68,0.83
Nifty Midcap 150,26-09-2016,-,-,-,5120.54,-31.84,-.62,144553285,4072.98,44.65,2.67,.84
Nifty Midcap 150,27-09-2016,-,-,-,5127.86,7.33,.14,168397178,4093.89,44.96,2.66,.84
Nifty Midcap 150,28-09-2016,-,-,-,5182.42,54.56,1.06,253324095,4718.79,45.11,2.68,.83
Nifty Midcap 150,29-09-2016,-,-,-,5011.34,-171.08,-3.3,410362214,7783.04,44,2.59,.86
Nifty Midcap 150,30-09-2016,-,-,-,5103,91.66,1.83,288982835,5078.72,37.34,2.55,.91
Nifty Midcap 150,03-10-2016,-,-,-,5226.18,123.18,2.41,199877203,4668.31,38.11,2.61,.89
Nifty Midcap 150,04-10-2016,-,-,-,5266.24,40.06,.77,232899713,5252.92,38.24,2.63,.88
Nifty Midcap 150,05-10-2016,-,-,-,5301,34.76,.66,239304715,5307.76,38.27,2.65,.88
Nifty Midcap 150,06-10-2016,-,-,-,5277.99,-23.02,-.43,227366918,4597.61,38.05,2.63,.88
Nifty Midcap 150,07-10-2016,-,-,-,5270.86,-7.13,-.13,208679226,3749.39,37.99,2.63,.88
Nifty Midcap 150,10-10-2016,-,-,-,5273.32,2.46,.05,157749278,3218.7,38.07,2.63,.88
Nifty Midcap 150,13-10-2016,-,-,-,5210.09,-63.24,-1.2,265148378,4960.84,37.55,2.6,.89
